FMID,MarketName,Website,Street,City,County,State,Zip,Schedule,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,updateTime
22004462,184.8 AdairCo Farmers Market,,"409 Fairground Street, Adair County co-op ext service parking lot",Columbia,Adair County,Kentucky,,,-85.297,37.1043,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
22004096,185.3 Rowan County Farmers Market,,City Park (corner of US 60 and Bridge Street),Morehead,Rowan,Kentucky,40351,,-83.4326,38.1823,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22005036,185.3 MENTONE FARMERS MARKET,,6139 Alabama 117,MENTONE,DEKALB,Alabama,35984,,-85.589,34.5791,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
22004270,185.6 Dekalb Farmer's Market,,205 Bryant St,Smithville,DeKalb,Tennessee,37166,,-85.8328,35.9799,Local government building grounds,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,2/3/2012 10:48:45 AM
1004474,186.0 Market@ The Mill,,106 Temple Street,Villa Rica,Carroll,Georgia,30180,"June - October Wednesday 5:00 PM to 8:00 PM, (The Market times will be from 5pm to 8pm June and July. Aug threw September the time will be from 4 pm to 7pm)",-84.91698,33.7311509,,Y,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N,5/31/2012 5:52:49 PM
21001017,186.0 The Historic Roanoke City Market,http://www.downtownroanoke.org/city-market,213 Market Street,Roanoke,Roanoke,Virginia,24011,"January - December Monday - Saturday 8:00 am to 4:30 pm, Sunday 10:00 am to 3:30 pm, (Closed December 25 and January 1.)",-79.9391,37.2717,Private business parking lot,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,1/17/2012 11:06:40 AM
1002547,186.2 Montgomery County Farmers' Market,,"Montgomery Square Shopping Center, KY 686",Mt. Sterling,Montgomery,Kentucky,40353,"June - October Wednesday 7:00 AM to 3:00 PM, Saturday 7:00 AM to 3:00 PM",-83.955288,38.045455,Private business parking lot,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,5/8/2012 10:31:00 AM
22003629,186.6 Westlake Farmers' Market,,Intersection Booker T. Washington Hwy. & Enterprise Lane,Moneta,Bedford,Virginia,24184,,-79.7624,37.0888,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2/19/2012 2:25:00 PM
22003879,187.1 Lincoln County Farm Bureau Farmers Market,,,Hamlin,Licoln,West Virginia,25523,,-82.1052,38.279,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22003757,187.2 City of Mebane Parks & Recreation Farmers Markeet,,Clay Street,Mebane,Alamance,North Carolina,27302,,-79.2717,36.0982,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1001426,187.2 Bath County Farmers' Market,,2914 East Highway 60,Owingsville,Bath,Kentucky,40360,"June - October Tuesday 8:00 AM to 6:00 PM, Friday 8:00 AM to 6:00 PM, Saturday 8:00 AM to 2:00 PM",-83.720326,38.138877,Educational institution,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,4/30/2012 10:14:09 AM
22001877,187.3 Manning Farmers Market,,SC Highway 261 East,Manning,Clarendon,South Carolina,29102,,-80.2121,33.6892,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1004848,187.4 Cypress Center Farmers' Market,http://tpruden@clarendonhealth.com,"50 E. Hospital St., Ste. 5",Manning,Clarendon,South Carolina,29102,"June - September Wednesday 6:30 AM to 9:30 AM, Thursday 4:30 PM to 7:30 PM, (These are the times and days that we will be starting with-It may change depending on the market flow.)",-80.2107613,33.687876,Healthcare Institution,N,N,N,Y,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,6/6/2012 9:00:59 AM
22001012,187.7 Heart of Danville Farmers Market,,"Main Street, at Corner of 4th",Danville,,Kentucky,,,-84.774,37.6459,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22003152,187.7 Downtown Danville Farmers Market,,Corner of Fourth and Main Streets,Danville,Boyle,Kentucky,40422,,-84.774,37.6459,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1003891,188.1 Fayette County Farmers Market,http://www.facebook.com/fayettecountyfarmersmarket,312 N Court St,Fayetteville,Fayette,West Virginia,25840,May - November Saturday 7:30 AM to 11:30 AM,-81.104507,38.0561,Private business parking lot,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,5/22/2012 1:06:52 PM
1002066,188.1 Vinton Farmers Market,http://www.vintonva.gov,204 W. Lee Ave.,Vinton,Roanoke,Virginia,24179,May - October Thursday - Saturday 8:00 AM to 3:00 PM,-79.898891,37.2803308,Local government building grounds,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,5/1/2012 6:06:34 PM
22003267,188.4 Pittsboro Farmers Market,http://www.ces.ncsu.edu/chatham/ag/SustAg/markets/geninfo,Chatham County Fairgrounds,Pittsboro,Chatham,North Carolina,27312,,-79.2055,35.7539,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22000868,189.0 Boyle County Farmers' Market,,557 North 127 Danville Bypass at Boyle Co. Fair Grounds,Danville,Boyle,Kentucky,40422,,-84.7964,37.6561,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun 2 2010 9:35AM
22003266,189.0 Fearington Farmers Market,http://www.ces.ncsu.edu/chatham/ag/SustAg/markets/geninfo.html,Route 1 box 323 J,Pittsboro,Chatham,North Carolina,27312,,-79.1941,35.7641,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1003962,189.8 Danville Farmers' Market,http://www.playdanvilleva.com,629 Craighead St.,Danville,Pittsylvania,Virginia,24541,"May - October Saturday 7:30 AM to 12:00 PM, (starting July 4th we will be open on wednesdays from 3pm til 6pm)",-79.385211,36.584175,Local government building grounds,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,N,5/23/2012 9:51:48 AM
22005417,190.0 Chatham Mills Farmers' Market,http://www.chathammillsfarmersmarket.com,480 Hillsboro St,Pittsboro,Chatham,North Carolina,27312,April - November Saturday 8:00 AM to 1:00 PM,-79.175892,35.72704,Private business parking lot,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,Y,N,N,8/9/2012 5:43:45 PM
21005051,190.1 Ronceverte Farmers Market,,1ST National Bank Employees Parking Lot,Ronceverte,Greenbrier,West Virginia,24970,January - December Tuesday 9:00 am to 1:00 pm,-80.4612,37.7737,Private business parking lot,N,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,5/9/2011 1:39:31 PM
22004098,190.1 Carter County Farmers’ Market,,94 Fairground Drive,Grayson,Carter,Kentucky,,,-82.9037,38.332,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22005442,190.7 Peachtree City Farmers Market,http://www.ptcfarmersmarket.org,212 Northlake Dr.,Peachtree City,Fayette,Georgia,30269,"January - December Wednesday 9:00 AM to 1:00 PM, Saturday 9:00 AM to 1:00 PM",-84.586744,33.400778,Private business parking lot,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,9/3/2012 3:15:36 PM
21001883,191.0 Wayne County Farmers Market Association,,"4350 5th Street Rd., Huntington, WV 25701",huntington,Wayne,West Virginia,25701,January - December,-82.4527,38.3569,Private business parking lot,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,4/14/2011 9:38:44 AM
1004208,"191.2 Our Community Farmers' Market, Inc. - Newnan & Peachtree City",http://www.ourcommunityfarmersmarket.com,2812 Highway 54,Peachtree City,Fayette,Georgia,30269,"April - November Saturday 9:00 AM to 1:00 PM, (Rain or Shine. Opening April 27, 2013)",-84.5973157,33.3969013,Private business parking lot,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,4/24/2013 9:22:07 PM
1001467,191.3 Monroe County Farmers Market,,Executive Dr.,Tompkinsville,Monroe,Kentucky,42167,"May - October Tuesday 10:00 AM to sellout, Thursday 10:00 AM to sellout, Saturday 8:00 AM to sellout, (till sold out)",-85.685998,36.7256659,Local government building grounds,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,4/30/2012 12:15:09 PM
1001510,192.2 Lewisburg Farmer's Market,,214 E. Washington St.,Lewisburg,Greenbrier,West Virginia,24901,April - November Saturday 8:30 AM to 1:00 PM,-80.443128,37.800849,Other,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,4/30/2012 12:44:41 PM
22001865,192.4 Allendale County Farmers Market,,Corner of Bay Street & US Highway 301,Allendale,Allendale,South Carolina,29810,,-81.3191,33.0044,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22004372,192.7 EFLAND FARMERS MARKET,,off Hwy 70 between Efland Supermarket & Newbergs Automotive ,Efland,Orange County,North Carolina,,,-79.169,36.0812,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
22003585,192.7 Terra Alta Farmers Market,http://www.wvfarmers.org/memberpages/gardenfreshfarmersmarket.html,Terra Alta Community Park,Terr Alta,,West Virginia,26764,,-80.5429,37.8696,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1004365,193.6 Forsyth Farmers Market,,Jackson St. and West Morse Street,Forsyth,Monroe,Georgia,31029,May - October Friday 12:00 PM to 6:00 PM,-83.939645,33.036604,Other,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,5/30/2012 4:01:17 PM
1002103,193.7 Botetourt Family Farms Farmers Market,http://www.facebook.com/BotetourtFarmersMarket,2557 Roanoke Rd.,Daleville,Botetourt,Virginia,24083,May - October Saturday 8:00 AM to 12:00 PM,-79.9092244,37.4213359,Private business parking lot,N,N,N,N,N,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,N,5/2/2012 9:59:42 AM
22003872,194.7 Central City Market,http://www.centralcitymarket.com,555 West 14th Street,Huntington,Cabell,West Virginia,25704,,-82.4793,38.4111,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1003187,194.9 Troutville Farmers' Market in the Park,http://townoftroutville.com,5340 Lee Highway,Troutville,Botetourt,Virginia,24175,,-79.87611,37.41689,Other,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/15/2012 9:01:19 AM
22003339,195.0 Smith County Fruit & Vegetable Association F M,,Smith County Tobacco Warehouse,South Cathage,Smith,Tennessee,37030,,-85.9491,36.2372,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22003178,195.1 Jessamine County Farmers Market III,,Nicholasville United Methodist Church,Nicholasville,Jessamine,Kentucky,,,-84.6596,37.8587,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22004087,195.2 Boyd County Farmers’ Market,,2420 Center Street,Catlettsburg,Boyd,Kentucky,,,-82.5981,38.4189,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1001218,195.2 Mercer County Farmers Market,http://ces.ca.uky.edu/mercer/FarmersMarket,900 S. College St,Harrodsburg,Mercer,Kentucky,40330,,-84.8414639,37.7449442,,N,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,4/27/2012 9:36:31 AM
22004086,195.7 Boyd County Farmers’ Market,,7404 US Route 60,Ashland,Boyd,Kentucky,,,-82.6995,38.4248,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22000793,195.9 Carrboro Farmers' Market,http://www.carrborofarmersmarket.com,301 W. Main St. on the Town Commons,Carrboro,Orange,North Carolina,27510,,-79.0848,35.916,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,May 26 2010 10:02AM
22002784,196.0 Dekalb County Farmers Market,,VFW Fairgrounds,Fort Payne,Dekalb,Alabama,35967,,-85.7107,34.4256,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1001125,"196.0 Blue Grass Farmers' Market, Inc.",http://www.bluegrassfarmersmarket.org,3450 Richmond Rd.,Lexington,Fayette,Kentucky,40509,"April - October Tuesday 3:00 PM to 6:00 PM, Thursday 3:00 PM to 6:00 PM, Saturday 9:00 AM to 2:00 PM",-84.440897,37.995638,Private business parking lot,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,4/26/2012 6:20:36 PM
1001218,196.4 Mercer County Farmers Market,http://ces.ca.uky.edu/mercer/FarmersMarket,224 W Broadway Street,Harrodsburg,Mercer,Kentucky,40330,"May - October Tuesday 4:00 PM to 7:00 PM, (Opens May 26th.)",-84.8457298,37.7636642,,N,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,4/27/2012 9:36:31 AM
1002620,196.4 The Virginia Grown Farmers Market at the Olde Dominion Agriculture Complex,,19783 US Hwy. 29 South,Chatham,Pittsylvania,Virginia,24531,May - October Saturday 8:00 AM to 12:00 PM,-79.4034881,36.8655677,Local government building grounds,N,N,N,Y,N,N,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,N,Y,5/8/2012 8:43:56 PM
22003765,196.5 Hillsborough Farmers Market II,,East Margaret Lane,Hillsborough,Orange,North Carolina,27278,,-79.0988,36.0745,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22003774,196.5 Orange County Farmers Market at The Public Market House,http://www.orangencfarmersmarket.com,Located 144 East Margaret Lane,Hillsborough,Orange,North Carolina,27278,,-79.0978,36.074,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1001398,196.5 Eno River Farmers Market,http://www.enoriverfarmersmarket.com,144 E. Margaret Lane,Hillsborough,Orange,North Carolina,27278,"January - March Saturday 10:00 AM to 12:00 PM, (We continue to provide a wide variety of locally grown produce, meat, eggs, and prepared foods during our winter hours.) April - October Saturday 8:00 AM to 12:00 PM, (In addition to our local, pesticide free produce, meat, eggs, prepared foods, and craft items, we have storytelling, live music, and children's activities during our spring/summer/fall hours.) November - December Saturday 10:00 AM to 12:00 PM, (We continue to provide a wide variety of locally grown produce, meat, eggs, and prepared foods during our winter hours.)",-79.097775,36.074025,Local government building grounds,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,4/29/2012 8:45:15 PM
22001613,196.7 Southern Village Farmers Market,http://www.southernvillagefarmersmarket.com,Aberdeen Drive at Market Street,Chapel Hill,Orange,North Carolina,27517,May - October Thursday 3:30 PM to 6:30 PM,-79.0659,35.881018,Closed-off public street,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,N,Y,Y,N,Y,8/10/2012 2:46:36 PM
22001995,197.0 Hillsborough Farmers Market I,,128 N. Churton Street,Hillsborough,Orange,North Carolina,27278,,-79.0893,36.0794,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22002230,197.3 Capitol Market,http://www.capitolmarket.net,800 Smith St.,Charleston,Kanawha,West Virginia,25301,,-81.6284,38.3525,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22001926,197.3 Cannon County Farmers Market,,John Bragg & 70 S. Hwys.,Woodbury,Cannon,Tennessee,37190,,-86.0618,35.8233,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22003813,198.0 North Sand Mountain Farmers Market,,24474 AL Hwy 75,Sylvania,Dekalb,Alabama,35988,,-85.8124,34.5434,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22000695,198.1 Barnesville/Lamar County Farmers Market,,Market Street,Barnesville,Lamar,Georgia,30204,,-84.1573,33.0515,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,May 19 2010 2:32PM
22004092,"198.2 The Farmers Market Association of Taylor County, Inc",,"Highway 210, Animal Shelter Road, Campbellsville",Campbellsville,Taylor,Kentucky,42718,,-85.377,37.3513,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22001673,198.6 Coffe County Farmers Market,,Fort Street behind Coffee Coun,Manchester,Coffee,Tennessee,37355,,-86.0862,35.5027,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002582,198.7 Lake City Farmers Market,,111 Henry St.,Lake City,Florence,South Carolina,29560,April - June Thursday 2:00 PM to 7:00 PM September - October Thursday 2:00 PM to 7:00 PM,-79.75391,33.8715,Other,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,5/8/2012 2:29:08 PM
22001074,198.8 Kings Daughters Medical Center Farmers' Market,,2201 Lexington Avenue,Ashland,Boyd,Kentucky,41101,,-82.6359,38.4704,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1004568,199.3 Chapel Hill Farmers' Market,http://www.thechapelhillfarmersmarket.com,201 S. Estes Dr,Chapel Hill,Orange,North Carolina,27514,"January - March Saturday 9:00 AM to 12:00 PM, (Winter Hours are subject to change) April - November Tuesday 3:00 PM to 6:00 PM, Saturday 8:00 AM to 12:00 PM, (Last Tuesday Market is Tuesday before Thanksgiving. Market is CLOSED on Saturday after Thanksgiving.) December Saturday 9:00 AM to 12:00 PM, (Winter Hours are subject to change)",-79.02528,35.92774,Private business parking lot,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,6/1/2012 2:42:44 PM
1004654,199.3 Putnam Farmers' Market,http://putnamfarmersmarket.weebly.com,Route 34,Hurricane,Putnam,West Virginia,25526,"May - October Tuesday 3:30 PM to 7:00 PM, Saturday 9:30 AM to 1:30 PM",-81.983886,38.442228,Other,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,N,6/3/2012 2:01:12 PM
1003033,199.4 UNCP Farmers Market,,"West Office Building, Distance Education parking lot",Pembroke,Robeson,North Carolina,28372,May - October Thursday 7:00 AM to 12:00 PM,-79.205096,34.68644,Educational institution,Y,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,5/14/2012 1:28:28 PM
1004208,"199.6 Our Community Farmers' Market, Inc. - Newnan & Peachtree City",http://www.ourcommunityfarmersmarket.com,60 E Broad Street,Newnan,Coweta,Georgia,30263,"May - November Wednesday 9:00 AM to 1:00 PM, (open rain or shine. Opening May 1, 2013)",-84.7982756,33.3742306,Local government building grounds,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,4/24/2013 9:22:07 PM
1001073,199.6 Cotton Mill Farmers Market,http://www.cottonmillfarmersmarket.org,401 Rome St.,Carrollton,Carroll,Georgia,30117,April - September Saturday 8:00 AM to 12:00 PM,-85.0742,33.5825,Private business parking lot,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,4/26/2012 4:18:38 PM
1002317,199.8 The Lexington Farmers' Market,http://www.lexingtonfarmersmarket.com,398 Southland Drive,Lexington,Fayette,Kentucky,40503,"April - October Sunday 10:00 AM to 2:00 PM, (Rain or Shine. Second Sunday in April through the last Sunday in October.)",-84.526223,38.017474,Private business parking lot,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,5/7/2012 10:41:07 AM
